FP_id,SA_id,SR_id,LP_id,FP_source,FP_rowname,FP_pair_number,FP_forward_fq,FP_reverse_fq,FP_forward_path,FP_reverse_path,FP_forward_reads,FP_reverse_reads,FP_include_control_crushed_amplicon,FP_control_crushed_amplicon_SA_id,FP_pair_reads,FP_total_reads,FP_has_read_count,FP_include_candidate,FP_exclude_reason
FP_SA_seq240515_E8KTD_T_060623_s_53B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_53B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_053_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-53B_S47_L004_R1_001.fastq.gz,4,T-060623-s-53B_S47_L004_R1_001.fastq.gz,T-060623-s-53B_S47_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-53B_S47_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-53B_S47_L004_R2_001.fastq.gz,4258602,4258602,False,,4258602,8517204,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_28B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_28B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_028_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-28B_S41_L001_R1_001.fastq.gz,1,T-060623-s-28B_S41_L001_R1_001.fastq.gz,T-060623-s-28B_S41_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L001_R2_001.fastq.gz,14785859,14785859,False,,14785859,29571718,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_28B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_28B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_028_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-28B_S41_L002_R1_001.fastq.gz,2,T-060623-s-28B_S41_L002_R1_001.fastq.gz,T-060623-s-28B_S41_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L002_R2_001.fastq.gz,14972454,14972454,False,,14972454,29944908,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_28B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_28B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_028_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-28B_S41_L003_R1_001.fastq.gz,3,T-060623-s-28B_S41_L003_R1_001.fastq.gz,T-060623-s-28B_S41_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L003_R2_001.fastq.gz,14532310,14532310,False,,14532310,29064620,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_28B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_28B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_028_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-28B_S41_L004_R1_001.fastq.gz,4,T-060623-s-28B_S41_L004_R1_001.fastq.gz,T-060623-s-28B_S41_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-28B_S41_L004_R2_001.fastq.gz,14692561,14692561,False,,14692561,29385122,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_25B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_25B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_025_BS_230606_W_1_EX_230810_LP_231212_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-25B_S256_L001_R1_001.fastq.gz,1,T-060623-s-25B_S256_L001_R1_001.fastq.gz,T-060623-s-25B_S256_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L001_R2_001.fastq.gz,53705780,53705780,False,,53705780,107411560,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_25B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_25B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_025_BS_230606_W_1_EX_230810_LP_231212_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-25B_S256_L002_R1_001.fastq.gz,2,T-060623-s-25B_S256_L002_R1_001.fastq.gz,T-060623-s-25B_S256_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L002_R2_001.fastq.gz,55625481,55625481,False,,55625481,111250962,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_25B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_25B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_025_BS_230606_W_1_EX_230810_LP_231212_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-25B_S256_L003_R1_001.fastq.gz,3,T-060623-s-25B_S256_L003_R1_001.fastq.gz,T-060623-s-25B_S256_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L003_R2_001.fastq.gz,52350207,52350207,False,,52350207,104700414,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_25B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_25B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_025_BS_230606_W_1_EX_230810_LP_231212_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-25B_S256_L004_R1_001.fastq.gz,4,T-060623-s-25B_S256_L004_R1_001.fastq.gz,T-060623-s-25B_S256_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-25B_S256_L004_R2_001.fastq.gz,53557132,53557132,False,,53557132,107114264,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_24B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_24B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_024_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-24B_S39_L001_R1_001.fastq.gz,1,T-060623-s-24B_S39_L001_R1_001.fastq.gz,T-060623-s-24B_S39_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L001_R2_001.fastq.gz,3835553,3835553,False,,3835553,7671106,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_24B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_24B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_024_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-24B_S39_L002_R1_001.fastq.gz,2,T-060623-s-24B_S39_L002_R1_001.fastq.gz,T-060623-s-24B_S39_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L002_R2_001.fastq.gz,3941408,3941408,False,,3941408,7882816,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_24B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_24B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_024_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-24B_S39_L003_R1_001.fastq.gz,3,T-060623-s-24B_S39_L003_R1_001.fastq.gz,T-060623-s-24B_S39_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L003_R2_001.fastq.gz,3743183,3743183,False,,3743183,7486366,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_24B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_24B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_024_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-24B_S39_L004_R1_001.fastq.gz,4,T-060623-s-24B_S39_L004_R1_001.fastq.gz,T-060623-s-24B_S39_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-24B_S39_L004_R2_001.fastq.gz,3827103,3827103,False,,3827103,7654206,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_22B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_22B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_022_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-22B_S38_L001_R1_001.fastq.gz,1,T-060623-s-22B_S38_L001_R1_001.fastq.gz,T-060623-s-22B_S38_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L001_R2_001.fastq.gz,6683081,6683081,False,,6683081,13366162,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_22B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_22B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_022_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-22B_S38_L002_R1_001.fastq.gz,2,T-060623-s-22B_S38_L002_R1_001.fastq.gz,T-060623-s-22B_S38_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L002_R2_001.fastq.gz,7041605,7041605,False,,7041605,14083210,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_22B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_22B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_022_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-22B_S38_L003_R1_001.fastq.gz,3,T-060623-s-22B_S38_L003_R1_001.fastq.gz,T-060623-s-22B_S38_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L003_R2_001.fastq.gz,6466860,6466860,False,,6466860,12933720,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_22B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_22B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_022_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-22B_S38_L004_R1_001.fastq.gz,4,T-060623-s-22B_S38_L004_R1_001.fastq.gz,T-060623-s-22B_S38_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-22B_S38_L004_R2_001.fastq.gz,6687789,6687789,False,,6687789,13375578,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_18B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_18B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_018_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-18B_S37_L001_R1_001.fastq.gz,1,T-060623-s-18B_S37_L001_R1_001.fastq.gz,T-060623-s-18B_S37_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L001_R2_001.fastq.gz,13575434,13575434,False,,13575434,27150868,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_18B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_18B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_018_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-18B_S37_L002_R1_001.fastq.gz,2,T-060623-s-18B_S37_L002_R1_001.fastq.gz,T-060623-s-18B_S37_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L002_R2_001.fastq.gz,13773372,13773372,False,,13773372,27546744,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_18B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_18B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_018_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-18B_S37_L003_R1_001.fastq.gz,3,T-060623-s-18B_S37_L003_R1_001.fastq.gz,T-060623-s-18B_S37_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L003_R2_001.fastq.gz,13355892,13355892,False,,13355892,26711784,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_18B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_18B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_018_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-18B_S37_L004_R1_001.fastq.gz,4,T-060623-s-18B_S37_L004_R1_001.fastq.gz,T-060623-s-18B_S37_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-18B_S37_L004_R2_001.fastq.gz,13524146,13524146,False,,13524146,27048292,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_17B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_17B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_017_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-17B_S36_L001_R1_001.fastq.gz,1,T-060623-s-17B_S36_L001_R1_001.fastq.gz,T-060623-s-17B_S36_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L001_R2_001.fastq.gz,569316,569316,False,,569316,1138632,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_17B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_17B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_017_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-17B_S36_L002_R1_001.fastq.gz,2,T-060623-s-17B_S36_L002_R1_001.fastq.gz,T-060623-s-17B_S36_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L002_R2_001.fastq.gz,578637,578637,False,,578637,1157274,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_17B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_17B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_017_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-17B_S36_L003_R1_001.fastq.gz,3,T-060623-s-17B_S36_L003_R1_001.fastq.gz,T-060623-s-17B_S36_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L003_R2_001.fastq.gz,557095,557095,False,,557095,1114190,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_17B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_17B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_017_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-17B_S36_L004_R1_001.fastq.gz,4,T-060623-s-17B_S36_L004_R1_001.fastq.gz,T-060623-s-17B_S36_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-17B_S36_L004_R2_001.fastq.gz,569476,569476,False,,569476,1138952,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_10B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_10B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_010_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-10B_S35_L001_R1_001.fastq.gz,1,T-060623-s-10B_S35_L001_R1_001.fastq.gz,T-060623-s-10B_S35_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L001_R2_001.fastq.gz,2550521,2550521,False,,2550521,5101042,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_10B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_10B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_010_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-10B_S35_L002_R1_001.fastq.gz,2,T-060623-s-10B_S35_L002_R1_001.fastq.gz,T-060623-s-10B_S35_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L002_R2_001.fastq.gz,2575524,2575524,False,,2575524,5151048,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_10B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_10B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_010_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-10B_S35_L003_R1_001.fastq.gz,3,T-060623-s-10B_S35_L003_R1_001.fastq.gz,T-060623-s-10B_S35_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L003_R2_001.fastq.gz,2512702,2512702,False,,2512702,5025404,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_10B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_10B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_010_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-10B_S35_L004_R1_001.fastq.gz,4,T-060623-s-10B_S35_L004_R1_001.fastq.gz,T-060623-s-10B_S35_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-10B_S35_L004_R2_001.fastq.gz,2530183,2530183,False,,2530183,5060366,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_26B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_26B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_026_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-26B_S40_L001_R1_001.fastq.gz,1,T-060623-s-26B_S40_L001_R1_001.fastq.gz,T-060623-s-26B_S40_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L001_R2_001.fastq.gz,4932608,4932608,False,,4932608,9865216,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_26B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_26B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_026_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-26B_S40_L002_R1_001.fastq.gz,2,T-060623-s-26B_S40_L002_R1_001.fastq.gz,T-060623-s-26B_S40_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L002_R2_001.fastq.gz,5161664,5161664,False,,5161664,10323328,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_26B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_26B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_026_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-26B_S40_L003_R1_001.fastq.gz,3,T-060623-s-26B_S40_L003_R1_001.fastq.gz,T-060623-s-26B_S40_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L003_R2_001.fastq.gz,4758814,4758814,False,,4758814,9517628,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_26B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_26B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_026_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-26B_S40_L004_R1_001.fastq.gz,4,T-060623-s-26B_S40_L004_R1_001.fastq.gz,T-060623-s-26B_S40_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-26B_S40_L004_R2_001.fastq.gz,4972173,4972173,False,,4972173,9944346,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_55B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_55B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_055_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-55B_S48_L001_R1_001.fastq.gz,1,T-060623-s-55B_S48_L001_R1_001.fastq.gz,T-060623-s-55B_S48_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L001_R2_001.fastq.gz,8633958,8633958,False,,8633958,17267916,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_55B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_55B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_055_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-55B_S48_L002_R1_001.fastq.gz,2,T-060623-s-55B_S48_L002_R1_001.fastq.gz,T-060623-s-55B_S48_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L002_R2_001.fastq.gz,8743039,8743039,False,,8743039,17486078,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_55B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_55B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_055_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-55B_S48_L003_R1_001.fastq.gz,3,T-060623-s-55B_S48_L003_R1_001.fastq.gz,T-060623-s-55B_S48_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L003_R2_001.fastq.gz,8507095,8507095,False,,8507095,17014190,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_55B_2023_washed_shotgun__P04,SA_seq240515_E8KTD__T_060623_s_55B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_055_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-55B_S48_L004_R1_001.fastq.gz,4,T-060623-s-55B_S48_L004_R1_001.fastq.gz,T-060623-s-55B_S48_L004_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L004_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-55B_S48_L004_R2_001.fastq.gz,8602994,8602994,False,,8602994,17205988,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_59B_2023_washed_shotgun__P01,SA_seq240515_E8KTD__T_060623_s_59B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_059_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-59B_S49_L001_R1_001.fastq.gz,1,T-060623-s-59B_S49_L001_R1_001.fastq.gz,T-060623-s-59B_S49_L001_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L001_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L001_R2_001.fastq.gz,8185795,8185795,False,,8185795,16371590,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_59B_2023_washed_shotgun__P02,SA_seq240515_E8KTD__T_060623_s_59B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_059_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-59B_S49_L002_R1_001.fastq.gz,2,T-060623-s-59B_S49_L002_R1_001.fastq.gz,T-060623-s-59B_S49_L002_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L002_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L002_R2_001.fastq.gz,8261577,8261577,False,,8261577,16523154,True,True,
FP_SA_seq240515_E8KTD_T_060623_s_59B_2023_washed_shotgun__P03,SA_seq240515_E8KTD__T_060623_s_59B__2023_washed_shotgun,seq240515_E8KTD,LP_LY_T_2023_SP_059_BS_230606_W_1_EX_230810_LP_230915_WGS,2023_washed_shotgun,seq240515_E8KTD/T-060623-s-59B_S49_L003_R1_001.fastq.gz,3,T-060623-s-59B_S49_L003_R1_001.fastq.gz,T-060623-s-59B_S49_L003_R2_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L003_R1_001.fastq.gz,./seq240515_E8KTD/T-060623-s-59B_S49_L003_R2_001.fastq.gz,8071411,8071411,False,,8071411,16142822,True,True,
