SA_id,LP_id,SR_id,BS_id,EX_id,LS_id,LY_id,SP_id,SA_source,SA_seq_sample_ID,SA_is_rerun,SA_sequencing_run,SA_duplicate_number
SA_seq240719_NR8NI__T_2023_ITS_c_P3_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240614_ITS,seq240719_NR8NI,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P3-neg,False,seq240719_NR8NI,1
SA_seq240719_NR8NI__T_2023_ITS_c_P3_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240614_ITS,seq240719_NR8NI,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P3-pos,False,seq240719_NR8NI,1
SA_seq240820_C6WGP__T_2023_ITS_c_P7_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240715_ITS,seq240820_C6WGP,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P7-pos,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__T_2023_ITS_c_P7_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240715_ITS,seq240820_C6WGP,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P7-neg,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__T_2023_ITS_c_P6_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240708_ITS,seq240820_C6WGP,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P6-pos,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__T_2023_ITS_c_P6_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240708_ITS,seq240820_C6WGP,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P6-neg,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__T_2023_ITS_c_redo_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240717_ITS,seq240820_C6WGP,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-redo-pos,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__T_2023_ITS_c_redo_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240717_ITS,seq240820_C6WGP,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-redo-neg,False,seq240820_C6WGP,1
SA_seq240826_X6DU5__T_2023_ITS_c_P1_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240704_ITS,seq240826_X6DU5,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P1-neg,False,seq240826_X6DU5,1
SA_seq240826_X6DU5__T_2023_ITS_c_P1_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240704_ITS,seq240826_X6DU5,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P1-pos,False,seq240826_X6DU5,1
SA_seq240826_X6DU5__T_2023_ITS_c_P5_neg__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240715_ITS,seq240826_X6DU5,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P5-neg,False,seq240826_X6DU5,1
SA_seq240826_X6DU5__T_2023_ITS_c_P5_pos__2023_crushed_amplicon_ITS,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240715_ITS,seq240826_X6DU5,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2023_crushed_amplicon_ITS,T-2023-ITS-c-P5-pos,False,seq240826_X6DU5,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_62_2__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_2_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_2,EX_LY_A_2022_SP_013_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-62-2,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_63_3__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_3_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_3,EX_LY_A_2022_SP_014_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-63-3,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_63_5__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_5_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_5,EX_LY_A_2022_SP_014_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-63-5,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_62_1__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_1_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_1,EX_LY_A_2022_SP_013_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-62-1,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_63_4__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_4_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_4,EX_LY_A_2022_SP_014_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-63-4,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_63_2__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_2_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_2,EX_LY_A_2022_SP_014_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-63-2,False,seq231107_RISO1,1
SA_seq231107_RISO1__washed_1_control_A_230622_ITS_c_62_3__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_3_EX_221012_LP_230313_ITS,seq231107_RISO1,BS_220623_C_3,EX_LY_A_2022_SP_013_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,washed-1-control-A-230622-ITS-c-62-3,False,seq231107_RISO1,1
SA_seq240820_C6WGP__A_230622_ITS_c_63_3__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_3_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_3,EX_LY_A_2022_SP_014_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-63-3,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_62_1__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_1_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_1,EX_LY_A_2022_SP_013_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-62-1,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_62_2__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_2_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_2,EX_LY_A_2022_SP_013_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-62-2,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_62_3__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_3_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_3,EX_LY_A_2022_SP_013_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-62-3,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_63_5__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_5_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_5,EX_LY_A_2022_SP_014_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-63-5,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_63_4__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_4_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_4,EX_LY_A_2022_SP_014_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-63-4,False,seq240820_C6WGP,1
SA_seq240820_C6WGP__A_230622_ITS_c_63_2__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_2_EX_221012_LP_230313_ITS,seq240820_C6WGP,BS_220623_C_2,EX_LY_A_2022_SP_014_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-63-2,False,seq240820_C6WGP,1
SA_seq230526_JRV78__A_230622_ITS_c_70_5__control_crushed_amplicon,LP_LY_A_2022_SP_022_BS_220623_C_5_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_5,EX_LY_A_2022_SP_022_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_022,LY_A_2022,SP_022,control_crushed_amplicon,A-230622-ITS-c-70-5,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_3__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_3_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_3,EX_LY_A_2022_SP_023_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_2__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_2_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_2,EX_LY_A_2022_SP_023_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_1__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_1_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_1,EX_LY_A_2022_SP_023_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-1,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_70_7__control_crushed_amplicon,LP_LY_A_2022_SP_022_BS_220623_C_7_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_7,EX_LY_A_2022_SP_022_BS_220623_C_7_EX_221012,LS_LY_A_2022_SP_022,LY_A_2022,SP_022,control_crushed_amplicon,A-230622-ITS-c-70-7,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_70_6__control_crushed_amplicon,LP_LY_A_2022_SP_022_BS_220623_C_6_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_6,EX_LY_A_2022_SP_022_BS_220623_C_6_EX_221012,LS_LY_A_2022_SP_022,LY_A_2022,SP_022,control_crushed_amplicon,A-230622-ITS-c-70-6,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_69__control_crushed_amplicon,LP_LY_A_2022_SP_021_BS_220623_C_0_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_0,EX_LY_A_2022_SP_021_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_021,LY_A_2022,SP_021,control_crushed_amplicon,A-230622-ITS-c-69,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_68__control_crushed_amplicon,LP_LY_A_2022_SP_020_BS_220623_C_0_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_0,EX_LY_A_2022_SP_020_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_020,LY_A_2022,SP_020,control_crushed_amplicon,A-230622-ITS-c-68,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_67__control_crushed_amplicon,LP_LY_A_2022_SP_019_BS_220623_C_0_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_0,EX_LY_A_2022_SP_019_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_019,LY_A_2022,SP_019,control_crushed_amplicon,A-230622-ITS-c-67,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_66__control_crushed_amplicon,LP_LY_A_2022_SP_018_BS_220623_C_0_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_0,EX_LY_A_2022_SP_018_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_018,LY_A_2022,SP_018,control_crushed_amplicon,A-230622-ITS-c-66,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_63_5__control_crushed_amplicon,LP_LY_A_2022_SP_015_BS_220623_C_5_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_5,EX_LY_A_2022_SP_015_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_015,LY_A_2022,SP_015,control_crushed_amplicon,A-230622-ITS-c-63-5,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_63_4__control_crushed_amplicon,LP_LY_A_2022_SP_015_BS_220623_C_4_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_4,EX_LY_A_2022_SP_015_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_015,LY_A_2022,SP_015,control_crushed_amplicon,A-230622-ITS-c-63-4,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_61_1__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_1_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_1,EX_LY_A_2022_SP_013_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-61-1,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_61_2__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_2_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_2,EX_LY_A_2022_SP_013_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-61-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_63_3__control_crushed_amplicon,LP_LY_A_2022_SP_015_BS_220623_C_3_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_3,EX_LY_A_2022_SP_015_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_015,LY_A_2022,SP_015,control_crushed_amplicon,A-230622-ITS-c-63-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_61_3__control_crushed_amplicon,LP_LY_A_2022_SP_013_BS_220623_C_3_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_3,EX_LY_A_2022_SP_013_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_013,LY_A_2022,SP_013,control_crushed_amplicon,A-230622-ITS-c-61-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_63_2__control_crushed_amplicon,LP_LY_A_2022_SP_015_BS_220623_C_2_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_2,EX_LY_A_2022_SP_015_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_015,LY_A_2022,SP_015,control_crushed_amplicon,A-230622-ITS-c-63-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_62_1__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_1_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_1,EX_LY_A_2022_SP_014_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-62-1,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_62_2__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_2_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_2,EX_LY_A_2022_SP_014_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-62-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_62_3__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_3_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_3,EX_LY_A_2022_SP_014_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-62-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_4__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_4_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_4,EX_LY_A_2022_SP_023_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-4,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_5__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_5_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_5,EX_LY_A_2022_SP_023_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-5,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_62_4__control_crushed_amplicon,LP_LY_A_2022_SP_014_BS_220623_C_4_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_4,EX_LY_A_2022_SP_014_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_014,LY_A_2022,SP_014,control_crushed_amplicon,A-230622-ITS-c-62-4,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_71_6__control_crushed_amplicon,LP_LY_A_2022_SP_023_BS_220623_C_6_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_6,EX_LY_A_2022_SP_023_BS_220623_C_6_EX_221012,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,control_crushed_amplicon,A-230622-ITS-c-71-6,False,seq230526_JRV78,1
SA_seq230707_DWDQH__A_230622_16S_c_51_3__control_crushed_amplicon,LP_LY_A_2022_SP_003_BS_220623_C_3_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_3,EX_LY_A_2022_SP_003_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_003,LY_A_2022,SP_003,control_crushed_amplicon,A-230622-16S-c-51-3,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_59_1__control_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_1_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_1,EX_LY_A_2022_SP_011_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,control_crushed_amplicon,A-230622-16S-c-59-1,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_53__control_crushed_amplicon,LP_LY_A_2022_SP_005_BS_220623_C_0_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_0,EX_LY_A_2022_SP_005_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_005,LY_A_2022,SP_005,control_crushed_amplicon,A-230622-16S-c-53,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_7__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_7_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_7,EX_LY_A_2022_SP_010_BS_220623_C_7_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-7,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_6__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_6_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_6,EX_LY_A_2022_SP_010_BS_220623_C_6_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-6,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_5__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_5_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_5,EX_LY_A_2022_SP_010_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-5,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_59_2__control_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_2_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_2,EX_LY_A_2022_SP_011_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,control_crushed_amplicon,A-230622-16S-c-59-2,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_4__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_4_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_4,EX_LY_A_2022_SP_010_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-4,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_3__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_3_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_3,EX_LY_A_2022_SP_010_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-3,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_2__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_2_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_2,EX_LY_A_2022_SP_010_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-2,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_51_5__control_crushed_amplicon,LP_LY_A_2022_SP_003_BS_220623_C_5_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_5,EX_LY_A_2022_SP_003_BS_220623_C_5_EX_221012,LS_LY_A_2022_SP_003,LY_A_2022,SP_003,control_crushed_amplicon,A-230622-16S-c-51-5,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_58_1__control_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_1_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_1,EX_LY_A_2022_SP_010_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,control_crushed_amplicon,A-230622-16S-c-58-1,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_57__control_crushed_amplicon,LP_LY_A_2022_SP_009_BS_220623_C_0_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_0,EX_LY_A_2022_SP_009_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_009,LY_A_2022,SP_009,control_crushed_amplicon,A-230622-16S-c-57,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_55__control_crushed_amplicon,LP_LY_A_2022_SP_007_BS_220623_C_0_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_0,EX_LY_A_2022_SP_007_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_007,LY_A_2022,SP_007,control_crushed_amplicon,A-230622-16S-c-55,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_54__control_crushed_amplicon,LP_LY_A_2022_SP_006_BS_220623_C_0_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_0,EX_LY_A_2022_SP_006_BS_220623_C_0_EX_221012,LS_LY_A_2022_SP_006,LY_A_2022,SP_006,control_crushed_amplicon,A-230622-16S-c-54,False,seq230707_DWDQH,1
SA_seq230707_DWDQH__A_230622_16S_c_59_4__control_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_4_EX_221012_LP_230320_16S,seq230707_DWDQH,BS_220623_C_4,EX_LY_A_2022_SP_011_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,control_crushed_amplicon,A-230622-16S-c-59-4,False,seq230707_DWDQH,1
