FF_id,FP_id,SA_id,SR_id,FF_read_direction,FF_filename,FF_relative_path,FF_reads
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_62_1_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_62_1_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_62_1__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-62-1_S114_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-62-1_S114_L001_R2_001.fastq.gz,63881
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_3_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_3_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_3__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-61-3_S113_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-3_S113_L001_R1_001.fastq.gz,67972
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_3_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_3_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_3__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-61-3_S113_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-3_S113_L001_R2_001.fastq.gz,67972
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_5_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_5_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_5__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-71-5_S133_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-5_S133_L001_R1_001.fastq.gz,79497
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_5_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_5_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_5__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-71-5_S133_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-5_S133_L001_R2_001.fastq.gz,79497
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_2_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_2_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_2__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-63-2_S118_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-2_S118_L001_R1_001.fastq.gz,52044
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_2_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_2_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_2__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-63-2_S118_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-2_S118_L001_R2_001.fastq.gz,52044
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_5_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_5_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_5__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-63-5_S121_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-5_S121_L001_R1_001.fastq.gz,50052
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_5_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_5_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_5__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-63-5_S121_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-5_S121_L001_R2_001.fastq.gz,50052
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_1_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_1_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_1__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-61-1_S111_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-1_S111_L001_R1_001.fastq.gz,60137
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_1_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_1_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_1__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-61-1_S111_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-1_S111_L001_R2_001.fastq.gz,60137
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_2_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_2_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_2__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-61-2_S112_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-2_S112_L001_R1_001.fastq.gz,65282
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_2_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_61_2_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_61_2__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-61-2_S112_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-61-2_S112_L001_R2_001.fastq.gz,65282
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_3_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_3_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_3__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-63-3_S119_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-3_S119_L001_R1_001.fastq.gz,48194
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_3_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_3_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_3__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-63-3_S119_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-3_S119_L001_R2_001.fastq.gz,48194
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_4_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_4_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_4__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-63-4_S120_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-4_S120_L001_R1_001.fastq.gz,106184
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_4_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_63_4_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_63_4__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-63-4_S120_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-63-4_S120_L001_R2_001.fastq.gz,106184
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_4_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_4_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_4__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-71-4_S132_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-4_S132_L001_R1_001.fastq.gz,67472
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_4_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_4_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_4__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-71-4_S132_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-4_S132_L001_R2_001.fastq.gz,67472
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_70_6_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_70_6_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_70_6__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-70-6_S127_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-70-6_S127_L001_R1_001.fastq.gz,63194
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_70_6_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_70_6_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_70_6__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-70-6_S127_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-70-6_S127_L001_R2_001.fastq.gz,63194
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_6_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_6_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_6__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-71-6_S134_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-6_S134_L001_R1_001.fastq.gz,69636
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_6_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_6_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_6__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-71-6_S134_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-6_S134_L001_R2_001.fastq.gz,69636
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_1_control_crushed_amplicon_P01__R1,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_1_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_1__control_crushed_amplicon,seq240710_DR8PG,R1,A-230622-ITS-c-71-1_S129_L001_R1_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-1_S129_L001_R1_001.fastq.gz,112116
FF_FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_1_control_crushed_amplicon_P01__R2,FP_SA_seq240710_DR8PG_A_230622_ITS_c_71_1_control_crushed_amplicon__P01,SA_seq240710_DR8PG__A_230622_ITS_c_71_1__control_crushed_amplicon,seq240710_DR8PG,R2,A-230622-ITS-c-71-1_S129_L001_R2_001.fastq.gz,./seq240710_DR8PG/A-230622-ITS-c-71-1_S129_L001_R2_001.fastq.gz,112116
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_1_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_1_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_1__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-58-1_S174_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-1_S174_L001_R1_001.fastq.gz,48621
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_1_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_1_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_1__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-58-1_S174_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-1_S174_L001_R2_001.fastq.gz,48621
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_54_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_54_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_54__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-54_S170_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-54_S170_L001_R1_001.fastq.gz,36828
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_54_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_54_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_54__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-54_S170_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-54_S170_L001_R2_001.fastq.gz,36828
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_55_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_55_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_55__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-55_S171_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-55_S171_L001_R1_001.fastq.gz,30436
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_55_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_55_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_55__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-55_S171_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-55_S171_L001_R2_001.fastq.gz,30436
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_57_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_57_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_57__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-57_S173_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-57_S173_L001_R1_001.fastq.gz,35451
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_57_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_57_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_57__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-57_S173_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-57_S173_L001_R2_001.fastq.gz,35451
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_4_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_4__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-58-4_S177_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-4_S177_L001_R1_001.fastq.gz,43465
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_4_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_4__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-58-4_S177_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-4_S177_L001_R2_001.fastq.gz,43465
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_2_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_2_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_2__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-58-2_S175_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-2_S175_L001_R1_001.fastq.gz,41426
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_2_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_2_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_2__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-58-2_S175_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-2_S175_L001_R2_001.fastq.gz,41426
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_3_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_3_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_3__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-58-3_S176_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-3_S176_L001_R1_001.fastq.gz,39916
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_3_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_3_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_3__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-58-3_S176_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-3_S176_L001_R2_001.fastq.gz,39916
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_56_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_56_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_56__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-56_S172_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-56_S172_L001_R1_001.fastq.gz,23997
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_56_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_56_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_56__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-56_S172_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-56_S172_L001_R2_001.fastq.gz,23997
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_3_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_3_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_3__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-3_S183_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-3_S183_L001_R1_001.fastq.gz,40063
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_3_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_3_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_3__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-59-3_S183_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-3_S183_L001_R2_001.fastq.gz,40063
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_6_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_6_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_6__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-6_S186_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-6_S186_L001_R1_001.fastq.gz,38886
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_6_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_6_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_6__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-59-6_S186_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-6_S186_L001_R2_001.fastq.gz,38886
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_5_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_5_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_5__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-5_S185_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-5_S185_L001_R1_001.fastq.gz,43005
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_5_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_5_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_5__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-59-5_S185_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-5_S185_L001_R2_001.fastq.gz,43005
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_6_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_6_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_6__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-51-6_S166_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-6_S166_L001_R1_001.fastq.gz,32031
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_6_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_6_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_6__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-51-6_S166_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-6_S166_L001_R2_001.fastq.gz,32031
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_4_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_4__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-4_S184_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-4_S184_L001_R1_001.fastq.gz,32356
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_4_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_4__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-59-4_S184_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-4_S184_L001_R2_001.fastq.gz,32356
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_5_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_5_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_5__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-58-5_S178_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-5_S178_L001_R1_001.fastq.gz,40474
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_58_5_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_58_5_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_58_5__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-58-5_S178_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-58-5_S178_L001_R2_001.fastq.gz,40474
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_4_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_4__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-51-4_S164_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-4_S164_L001_R1_001.fastq.gz,36959
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_4_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_4_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_4__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-51-4_S164_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-4_S164_L001_R2_001.fastq.gz,36959
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_7_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_7_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_7__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-51-7_S167_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-7_S167_L001_R1_001.fastq.gz,42226
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_51_7_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_51_7_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_51_7__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-51-7_S167_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-51-7_S167_L001_R2_001.fastq.gz,42226
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_2_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_2_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_2__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-2_S182_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-2_S182_L001_R1_001.fastq.gz,33737
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_2_control_crushed_amplicon_P01__R2,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_2_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_2__control_crushed_amplicon,seq240719_NR8NI,R2,A-230622-16S-c-59-2_S182_L001_R2_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-2_S182_L001_R2_001.fastq.gz,33737
FF_FP_SA_seq240719_NR8NI_A_230622_16S_c_59_1_control_crushed_amplicon_P01__R1,FP_SA_seq240719_NR8NI_A_230622_16S_c_59_1_control_crushed_amplicon__P01,SA_seq240719_NR8NI__A_230622_16S_c_59_1__control_crushed_amplicon,seq240719_NR8NI,R1,A-230622-16S-c-59-1_S181_L001_R1_001.fastq.gz,./seq240719_NR8NI/A-230622-16S-c-59-1_S181_L001_R1_001.fastq.gz,38573
