run_library_assignment_id,sequencing_run_id,library_preparation_id
RLA__seq240508_LNERQ__LP__DX__T-210623-aphid-100D__11F__2023-06-21__washed_13__11F__167.0__16S,seq240508_LNERQ,LP__DX__T-210623-aphid-100D__11F__2023-06-21__washed_13__11F__167.0__16S
RLA__seq240508_LNERQ__LP__DX__T-210623-aphid-107D__11H__2023-06-21__washed_13__11H__191.0__16S,seq240508_LNERQ,LP__DX__T-210623-aphid-107D__11H__2023-06-21__washed_13__11H__191.0__16S
RLA__seq240508_LNERQ__LP__DX__T-040723-s-3F__1A__2023-07-05__1__1A__289.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-3F__1A__2023-07-05__1__1A__289.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-5F__1B__2023-07-05__1__1B__301.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-5F__1B__2023-07-05__1__1B__301.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-9F__1C__2023-07-05__1__1C__313.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-9F__1C__2023-07-05__1__1C__313.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-10F__1D__2023-07-05__1__1D__325.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-10F__1D__2023-07-05__1__1D__325.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-51F__3A__2023-07-05__1__3A__59.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-51F__3A__2023-07-05__1__3A__59.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-17F__1E__2023-07-05__1__1E__337.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-17F__1E__2023-07-05__1__1E__337.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-22F__1G__2023-07-05__1__1G__361.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-22F__1G__2023-07-05__1__1G__361.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-24F__1H__2023-07-05__1__1H__373.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-24F__1H__2023-07-05__1__1H__373.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-25F__2A__2023-07-05__1__2A__58.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-25F__2A__2023-07-05__1__2A__58.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-26F__2B__2023-07-05__1__2B__70.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-26F__2B__2023-07-05__1__2B__70.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-28F__2C__2023-07-05__1__2C__82.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-28F__2C__2023-07-05__1__2C__82.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-35F__2D__2023-07-05__1__2D__94.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-35F__2D__2023-07-05__1__2D__94.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-37F__2E__2023-07-05__1__2E__11.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-37F__2E__2023-07-05__1__2E__11.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-10G__5H__2023-07-12__1__5H__377.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-10G__5H__2023-07-12__1__5H__377.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-41F__2G__2023-07-05__1__2G__35.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-41F__2G__2023-07-05__1__2G__35.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-040723-s-18F__1F__2023-07-05__1__1F__349.0__ITS,seq240508_LNERQ,LP__DX__T-040723-s-18F__1F__2023-07-05__1__1F__349.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-17G__6A__2023-07-12__1__6A__294.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-17G__6A__2023-07-12__1__6A__294.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-24G__6D__2023-07-12__1__6D__330.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-24G__6D__2023-07-12__1__6D__330.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-22G__6C__2023-07-12__1__6C__318.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-22G__6C__2023-07-12__1__6C__318.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-100G__9F__2023-07-12__1__9F__357.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-100G__9F__2023-07-12__1__9F__357.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-104G__9G__2023-07-12__1__9G__369.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-104G__9G__2023-07-12__1__9G__369.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-107G__9H__2023-07-12__1__9H__381.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-107G__9H__2023-07-12__1__9H__381.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-3H__10A__2023-07-19__1__10A__298.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-3H__10A__2023-07-19__1__10A__298.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-5H__10B__2023-07-19__1__10B__310.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-5H__10B__2023-07-19__1__10B__310.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-9H__10C__2023-07-19__1__10C__322.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-9H__10C__2023-07-19__1__10C__322.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-10H__10D__2023-07-19__1__10D__334.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-10H__10D__2023-07-19__1__10D__334.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-17H__10E__2023-07-19__1__10E__346.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-17H__10E__2023-07-19__1__10E__346.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-18H__10F__2023-07-19__1__10F__358.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-18H__10F__2023-07-19__1__10F__358.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-98G__9E__2023-07-12__1__9E__345.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-98G__9E__2023-07-12__1__9E__345.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-25H__11A__2023-07-19__1__11A__299.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-25H__11A__2023-07-19__1__11A__299.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-28H__11C__2023-07-19__1__11C__323.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-28H__11C__2023-07-19__1__11C__323.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-37H__11E__2023-07-19__1__11E__347.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-37H__11E__2023-07-19__1__11E__347.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-38H__11F__2023-07-19__1__11F__359.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-38H__11F__2023-07-19__1__11F__359.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-41H__11G__2023-07-19__1__11G__371.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-41H__11G__2023-07-19__1__11G__371.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-51H__12A__2023-07-19__1__12A__300.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-51H__12A__2023-07-19__1__12A__300.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-53H__12B__2023-07-19__1__12B__312.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-53H__12B__2023-07-19__1__12B__312.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-55H__12C__2023-07-19__1__12C__324.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-55H__12C__2023-07-19__1__12C__324.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-180723-s-26H__11B__2023-07-19__1__11B__311.0__ITS,seq240508_LNERQ,LP__DX__T-180723-s-26H__11B__2023-07-19__1__11B__311.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-18G__6B__2023-07-12__1__6B__306.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-18G__6B__2023-07-12__1__6B__306.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-91G__9D__2023-07-12__1__9D__333.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-91G__9D__2023-07-12__1__9D__333.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-88G__9B__2023-07-12__1__9B__309.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-88G__9B__2023-07-12__1__9B__309.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-210623-aphid-5-68D__11B__2023-06-21__washed_13__11B__119.0__16S,seq240508_LNERQ,LP__DX__T-210623-aphid-5-68D__11B__2023-06-21__washed_13__11B__119.0__16S
RLA__seq240508_LNERQ__LP__DX__T-110723-s-25G__6E__2023-07-12__1__6E__342.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-25G__6E__2023-07-12__1__6E__342.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-26G__6F__2023-07-12__1__6F__354.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-26G__6F__2023-07-12__1__6F__354.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-28G__6G__2023-07-12__1__6G__366.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-28G__6G__2023-07-12__1__6G__366.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-35G__6H__2023-07-12__1__6H__378.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-35G__6H__2023-07-12__1__6H__378.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-37G__7A__2023-07-12__1__7A__295.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-37G__7A__2023-07-12__1__7A__295.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-38G__7B__2023-07-12__1__7B__307.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-38G__7B__2023-07-12__1__7B__307.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-41G__7C__2023-07-12__1__7C__319.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-41G__7C__2023-07-12__1__7C__319.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-44G__7D__2023-07-12__1__7D__331.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-44G__7D__2023-07-12__1__7D__331.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-89G__9C__2023-07-12__1__9C__321.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-89G__9C__2023-07-12__1__9C__321.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-51G__7E__2023-07-12__1__7E__343.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-51G__7E__2023-07-12__1__7E__343.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-55G__7G__2023-07-12__1__7G__367.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-55G__7G__2023-07-12__1__7G__367.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-59G__7H__2023-07-12__1__7H__379.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-59G__7H__2023-07-12__1__7H__379.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-68G__8C__2023-07-12__1__8C__320.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-68G__8C__2023-07-12__1__8C__320.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-72G__8D__2023-07-12__1__8D__332.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-72G__8D__2023-07-12__1__8D__332.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-75G__8E__2023-07-12__1__8E__344.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-75G__8E__2023-07-12__1__8E__344.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-80G__8F__2023-07-12__1__8F__356.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-80G__8F__2023-07-12__1__8F__356.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-81G__8G__2023-07-12__1__8G__368.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-81G__8G__2023-07-12__1__8G__368.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-82G__8H__2023-07-12__1__8H__380.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-82G__8H__2023-07-12__1__8H__380.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-87G__9A__2023-07-12__1__9A__297.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-87G__9A__2023-07-12__1__9A__297.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-110723-s-53G__7F__2023-07-12__1__7F__355.0__ITS,seq240508_LNERQ,LP__DX__T-110723-s-53G__7F__2023-07-12__1__7F__355.0__ITS
RLA__seq240508_LNERQ__LP__DX__T-210623-aphid-3-61D__11A__2023-06-21__washed_13__11A__107.0__16S,seq240508_LNERQ,LP__DX__T-210623-aphid-3-61D__11A__2023-06-21__washed_13__11A__107.0__16S
RLA__seq240508_LNERQ__LP__DX__T-210623-aphid-104D__11G__2023-06-21__washed_13__11G__179.0__16S,seq240508_LNERQ,LP__DX__T-210623-aphid-104D__11G__2023-06-21__washed_13__11G__179.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-88H__2B__2023-07-19__2__2B__305.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-88H__2B__2023-07-19__2__2B__305.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-104H__2G__2023-07-19__2__2G__362.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-104H__2G__2023-07-19__2__2G__362.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-100H__2F__2023-07-19__2__2F__350.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-100H__2F__2023-07-19__2__2F__350.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-98H__2E__2023-07-19__2__2E__338.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-98H__2E__2023-07-19__2__2E__338.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-91H__2D__2023-07-19__2__2D__326.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-91H__2D__2023-07-19__2__2D__326.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-89H__2C__2023-07-19__2__2C__314.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-89H__2C__2023-07-19__2__2C__314.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-88H__2B__2023-07-19__2__2B__302.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-88H__2B__2023-07-19__2__2B__302.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-87H__2A__2023-07-19__2__2A__290.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-87H__2A__2023-07-19__2__2A__290.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-82H__1H__2023-07-19__2__1H__373.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-82H__1H__2023-07-19__2__1H__373.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-81H__1G__2023-07-19__2__1G__361.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-81H__1G__2023-07-19__2__1G__361.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-107H__2H__2023-07-19__2__2H__374.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-107H__2H__2023-07-19__2__2H__374.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-80H__1F__2023-07-19__2__1F__349.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-80H__1F__2023-07-19__2__1F__349.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-68H__1C__2023-07-19__2__1C__313.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-68H__1C__2023-07-19__2__1C__313.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-66H__1B__2023-07-19__2__1B__301.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-66H__1B__2023-07-19__2__1B__301.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-61H__1A__2023-07-19__2__1A__289.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-61H__1A__2023-07-19__2__1A__289.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-59H__3F__2023-07-19__2__3F__339.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-59H__3F__2023-07-19__2__3F__339.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-24H__3D__2023-07-19__2__3D__327.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-24H__3D__2023-07-19__2__3D__327.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-22H__3C__2023-07-19__2__3C__315.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-22H__3C__2023-07-19__2__3C__315.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-87H__2A__2023-07-19__2__2A__293.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-87H__2A__2023-07-19__2__2A__293.0__16S
RLA__seq240710_DR8PG__LP__DX__T-110723-s-61G__3A__2023-07-12__2__3A__291.0__ITS,seq240710_DR8PG,LP__DX__T-110723-s-61G__3A__2023-07-12__2__3A__291.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-110723-s-66G__3B__2023-07-12__2__3B__303.0__ITS,seq240710_DR8PG,LP__DX__T-110723-s-66G__3B__2023-07-12__2__3B__303.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-75H__1E__2023-07-19__2__1E__337.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-75H__1E__2023-07-19__2__1E__337.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-72H__1D__2023-07-19__2__1D__325.0__ITS,seq240710_DR8PG,LP__DX__T-180723-s-72H__1D__2023-07-19__2__1D__325.0__ITS
RLA__seq240710_DR8PG__LP__DX__T-180723-s-107H__2H__2023-07-19__2__2H__377.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-107H__2H__2023-07-19__2__2H__377.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-98H__2E__2023-07-19__2__2E__341.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-98H__2E__2023-07-19__2__2E__341.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-100H__2F__2023-07-19__2__2F__353.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-100H__2F__2023-07-19__2__2F__353.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-82H__1H__2023-07-19__2__1H__376.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-82H__1H__2023-07-19__2__1H__376.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-81H__1G__2023-07-19__2__1G__364.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-81H__1G__2023-07-19__2__1G__364.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-80H__1F__2023-07-19__2__1F__352.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-80H__1F__2023-07-19__2__1F__352.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-75H__1E__2023-07-19__2__1E__340.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-75H__1E__2023-07-19__2__1E__340.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-68H__1C__2023-07-19__2__1C__316.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-68H__1C__2023-07-19__2__1C__316.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-66H__1B__2023-07-19__2__1B__304.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-66H__1B__2023-07-19__2__1B__304.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-61H__1A__2023-07-19__2__1A__292.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-61H__1A__2023-07-19__2__1A__292.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-104H__2G__2023-07-19__2__2G__365.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-104H__2G__2023-07-19__2__2G__365.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-91H__2D__2023-07-19__2__2D__329.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-91H__2D__2023-07-19__2__2D__329.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-89H__2C__2023-07-19__2__2C__317.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-89H__2C__2023-07-19__2__2C__317.0__16S
RLA__seq240710_DR8PG__LP__DX__T-180723-s-72H__1D__2023-07-19__2__1D__328.0__16S,seq240710_DR8PG,LP__DX__T-180723-s-72H__1D__2023-07-19__2__1D__328.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-80F__4B__2023-07-05__1__4B__16.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-80F__4B__2023-07-05__1__4B__16.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-75F__4A__2023-07-05__1__4A__4.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-75F__4A__2023-07-05__1__4A__4.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-72F__3H__2023-07-05__1__3H__87.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-72F__3H__2023-07-05__1__3H__87.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-68F__3G__2023-07-05__1__3G__75.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-68F__3G__2023-07-05__1__3G__75.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-81F__4C__2023-07-05__1__4C__28.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-81F__4C__2023-07-05__1__4C__28.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-22F__1G__2023-07-05__1__1G__73.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-22F__1G__2023-07-05__1__1G__73.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-87F__4E__2023-07-05__1__4E__52.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-87F__4E__2023-07-05__1__4E__52.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-88F__4F__2023-07-05__1__4F__64.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-88F__4F__2023-07-05__1__4F__64.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-89F__4G__2023-07-05__1__4G__76.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-89F__4G__2023-07-05__1__4G__76.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-91F__4H__2023-07-05__1__4H__88.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-91F__4H__2023-07-05__1__4H__88.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-98F__5A__2023-07-05__1__5A__5.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-98F__5A__2023-07-05__1__5A__5.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-100F__5B__2023-07-05__1__5B__17.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-100F__5B__2023-07-05__1__5B__17.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-104F__5C__2023-07-05__1__5C__29.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-104F__5C__2023-07-05__1__5C__29.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-82F__4D__2023-07-05__1__4D__40.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-82F__4D__2023-07-05__1__4D__40.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-66F__3F__2023-07-05__1__3F__63.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-66F__3F__2023-07-05__1__3F__63.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-44F__2H__2023-07-05__1__2H__86.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-44F__2H__2023-07-05__1__2H__86.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-59F__3D__2023-07-05__1__3D__39.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-59F__3D__2023-07-05__1__3D__39.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-18F__1F__2023-07-05__1__1F__61.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-18F__1F__2023-07-05__1__1F__61.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-17F__1E__2023-07-05__1__1E__49.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-17F__1E__2023-07-05__1__1E__49.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-10F__1D__2023-07-05__1__1D__37.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-10F__1D__2023-07-05__1__1D__37.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-9F__1C__2023-07-05__1__1C__25.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-9F__1C__2023-07-05__1__1C__25.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-5F__1B__2023-07-05__1__1B__13.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-5F__1B__2023-07-05__1__1B__13.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-107F__5D__2023-07-05__1__5D__41.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-107F__5D__2023-07-05__1__5D__41.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-24F__1H__2023-07-05__1__1H__85.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-24F__1H__2023-07-05__1__1H__85.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-61F__3E__2023-07-05__1__3E__51.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-61F__3E__2023-07-05__1__3E__51.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-25F__2A__2023-07-05__1__2A__2.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-25F__2A__2023-07-05__1__2A__2.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-35F__2D__2023-07-05__1__2D__38.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-35F__2D__2023-07-05__1__2D__38.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-37F__2E__2023-07-05__1__2E__50.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-37F__2E__2023-07-05__1__2E__50.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-38F__2F__2023-07-05__1__2F__62.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-38F__2F__2023-07-05__1__2F__62.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-41F__2G__2023-07-05__1__2G__74.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-41F__2G__2023-07-05__1__2G__74.0__16S
RLA__seq240719_NR8NI__LP__DX__T-040723-s-51F__3A__2023-07-05__1__3A__3.0__16S,seq240719_NR8NI,LP__DX__T-040723-s-51F__3A__2023-07-05__1__3A__3.0__16S
